Round,All India Rank,Choice No.,Institute,Course,Allotted Quota,Allotted/Candidate Category,Cand_Cat_Split,Status
1,1091,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,1095,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,1102,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,1110,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,1373,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,1395,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,1597,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,1831,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR OBC-A (Non- Creamy Layer),,Fresh Allotment
1,2460,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,2525,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,2553,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,2586,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,2702,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,2717,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,2745,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,2764,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR OBC-B (Non- Creamy Layer),,Fresh Allotment
1,2870,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,2891,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3030,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3034,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3074,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3124,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3166,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3190,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3223,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3260,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3263,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3267,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3333,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3356,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3378,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3381,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3424,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3433,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3446,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3532,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3541,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3565,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3639,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3672,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3679,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3715,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3748,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3755,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3769,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3836,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3838,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3850,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3903,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3959,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,3988,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4002,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4005,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4021,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4025,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4035,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4056,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4059,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4072,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4136,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4138,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4146,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4158,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4198,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4265,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4292,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4298,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR OBC-B (Non- Creamy Layer),,Fresh Allotment
1,4300,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4350,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR OBC-A (Non- Creamy Layer),,Fresh Allotment
1,4441,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4486,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4494,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4524,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4525,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4528,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4570,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4599,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4658,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4669,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,EWS,Fresh Allotment
1,4689,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4704,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4713,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4736,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4766,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4775,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4835,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4855,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4895,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,4966,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5024,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5075,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,EWS,Fresh Allotment
1,5093,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5210,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5242,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5273,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5321,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5357,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5363,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR OBC-A (Non- Creamy Layer),,Fresh Allotment
1,5407,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5451,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5478,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5538,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5598,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5616,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5635,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5655,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5657,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5661,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5684,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR OBC-B (Non- Creamy Layer),,Fresh Allotment
1,5711,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5712,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Fresh Allotment
1,5770,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5806,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5880,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Fresh Allotment
1,5892,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5916,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,5932,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR OBC-A (Non- Creamy Layer),,Fresh Allotment
1,5937,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Fresh Allotment
1,5985,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6031,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6082,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6156,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6176,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6183,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6186,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Fresh Allotment
1,6194,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6212,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6227,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6234,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6247,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6258,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6301,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6309,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6311,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6324,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6375,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6397,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6401,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6423,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Fresh Allotment
1,6497,1,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Fresh Allotment
1,6532,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6552,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6570,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6615,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6648,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6649,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6665,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6724,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6770,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6789,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Fresh Allotment
1,6862,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Fresh Allotment
1,6873,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6888,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6920,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,SC,Fresh Allotment
1,6938,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,6947,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Fresh Allotment
1,6964,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7026,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7116,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7120,2,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7164,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Fresh Allotment
1,7273,2,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7290,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7302,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7309,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7355,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Fresh Allotment
1,7366,2,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7390,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7401,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7415,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7416,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7494,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Fresh Allotment
1,7528,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7549,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7566,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Fresh Allotment
1,7598,2,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7609,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7640,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7642,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Fresh Allotment
1,7668,1,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,EWS,EWS,Fresh Allotment
1,7696,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Fresh Allotment
1,7718,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7735,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7757,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7760,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7771,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7789,3,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7805,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7822,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7829,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Fresh Allotment
1,7905,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Fresh Allotment
1,7907,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,7927,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8003,2,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8028,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8065,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Fresh Allotment
1,8113,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8129,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Fresh Allotment
1,8133,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8148,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8194,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8201,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Fresh Allotment
1,8206,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8209,2,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8256,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8282,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8305,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8334,2,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8340,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8348,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8369,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8380,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Fresh Allotment
1,8385,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8395,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8436,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8438,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8453,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Fresh Allotment
1,8478,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Fresh Allotment
1,8482,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8486,3,"NILRATAN SIRCAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Fresh Allotment
1,8493,1,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Fresh Allotment
